Project Subtype Sample Gene Syn Div MinFreq Chr Length PercentSites DivPerSite
flu-Xue-chronic H3N2 X07A-NW-1 1-PB2 Stop 0 0.01 1-PB2 2280 0.0338046083826779 0
flu-Xue-chronic H3N2 X07A-NW-1 2-PB1 NS 0.157967570998105 0.01 2-PB1 2274 0.716311647334706 9.69785010099255e-05
flu-Xue-chronic H3N2 X07A-NW-1 2-PB1 S 0.0559441979269777 0.01 2-PB1 2274 0.249883744282616 9.84524632573158e-05
flu-Xue-chronic H3N2 X07A-NW-1 2-PB1 Stop 0 0.01 2-PB1 2274 0.0338046083826779 0
flu-Xue-chronic H3N2 X07A-NW-1 3-PA NS 0.127585391885909 0.01 3-PA 2151 0.716311647334706 8.28053750625235e-05
flu-Xue-chronic H3N2 X07A-NW-1 3-PA S 0.0372608772169407 0.01 3-PA 2151 0.249883744282616 6.93225707824452e-05
flu-Xue-chronic H3N2 X07A-NW-1 3-PA Stop 0 0.01 3-PA 2151 0.0338046083826779 0
flu-Xue-chronic H3N2 X07A-NW-1 4-HA NS 0.107842273272136 0.01 4-HA 1701 0.716311647334706 8.85080367525026e-05
flu-Xue-chronic H3N2 X07A-NW-1 4-HA S 0.0230930262985739 0.01 4-HA 1701 0.249883744282616 5.43298532158345e-05
flu-Xue-chronic H3N2 X07A-NW-1 4-HA Stop 0 0.01 4-HA 1701 0.0338046083826779 0
flu-Xue-chronic H3N2 X07A-NW-1 5-NP NS 0.232005686637234 0.01 5-NP 1497 0.716311647334706 0.000216358925855816
flu-Xue-chronic H3N2 X07A-NW-1 5-NP S 0.0129904559915164 0.01 5-NP 1497 0.249883744282616 3.4726786001557e-05
flu-Xue-chronic H3N2 X07A-NW-1 5-NP Stop 0 0.01 5-NP 1497 0.0338046083826779 0
flu-Xue-chronic H3N2 X07A-NW-1 6-NA NS 0.0529841027811603 0.01 6-NA 1410 0.716311647334706 5.24595376869817e-05
flu-Xue-chronic H3N2 X07A-NW-1 6-NA S 0.136664167000557 0.01 6-NA 1410 0.249883744282616 0.000387880137675245
flu-Xue-chronic H3N2 X07A-NW-1 6-NA Stop 0 0.01 6-NA 1410 0.0338046083826779 0
flu-Xue-chronic H3N2 X07A-NW-1 7-M1 NS 0.0584521375812009 0.01 7-M 759 0.716311647334706 0.000107511917836971
flu-Xue-chronic H3N2 X07A-NW-1 7-M1 S 0.0338196056689421 0.01 7-M 759 0.249883744282616 0.000178315361664205
flu-Xue-chronic H3N2 X07A-NW-1 7-M1 Stop 0 0.01 7-M 759 0.0338046083826779 0
flu-Xue-chronic H3N2 X07A-NW-1 7-M2 NS 0 0.01 7-M 294 0.716311647334706 0
flu-Xue-chronic H3N2 X07A-NW-1 7-M2 S 0 0.01 7-M 294 0.249883744282616 0
flu-Xue-chronic H3N2 X07A-NW-1 7-M2 Stop 0 0.01 7-M 294 0.0338046083826779 0
flu-Xue-chronic H3N2 X07A-NW-1 8-NEP NS 0.025636997912126 0.01 8-NS 426 0.716311647334706 8.40147532104501e-05
flu-Xue-chronic H3N2 X07A-NW-1 8-NEP S 0 0.01 8-NS 426 0.249883744282616 0
flu-Xue-chronic H3N2 X07A-NW-1 8-NEP Stop 0 0.01 8-NS 426 0.0338046083826779 0
flu-Xue-chronic H3N2 X07A-NW-1 8-NS1 NS 0.0407279421378319 0.01 8-NS 693 0.716311647334706 8.20459635049176e-05
flu-Xue-chronic H3N2 X07A-NW-1 8-NS1 S 0.0453689799449103 0.01 8-NS 693 0.249883744282616 0.000261991846312204
flu-Xue-chronic H3N2 X07A-NW-1 8-NS1 Stop 0 0.01 8-NS 693 0.0338046083826779 0
flu-Xue-chronic H3N2 X07A-NW-2 1-PB2 NS 0.251460246791727 0.01 1-PB2 2280 0.716311647334706 0.000153968712272888
flu-Xue-chronic H3N2 X07A-NW-2 1-PB2 S 0.127036442875532 0.01 1-PB2 2280 0.249883744282616 0.000222974640720475
flu-Xue-chronic H3N2 X07A-NW-2 1-PB2 Stop 0 0.01 1-PB2 2280 0.0338046083826779 0
flu-Xue-chronic H3N2 X07A-NW-2 2-PB1 NS 0.0678610505873464 0.01 2-PB1 2274 0.716311647334706 4.16608479913799e-05
flu-Xue-chronic H3N2 X07A-NW-2 2-PB1 S 0.0972374283386632 0.01 2-PB1 2274 0.249883744282616 0.000171121665793543
flu-Xue-chronic H3N2 X07A-NW-2 2-PB1 Stop 0 0.01 2-PB1 2274 0.0338046083826779 0
flu-Xue-chronic H3N2 X07A-NW-2 3-PA NS 0.194747807196676 0.01 3-PA 2151 0.716311647334706 0.000126395075322928
flu-Xue-chronic H3N2 X07A-NW-2 3-PA S 0.0269337016574586 0.01 3-PA 2151 0.249883744282616 5.01092185433989e-05
flu-Xue-chronic H3N2 X07A-NW-2 3-PA Stop 0 0.01 3-PA 2151 0.0338046083826779 0
flu-Xue-chronic H3N2 X07A-NW-2 4-HA NS 0.0964974463841963 0.01 4-HA 1701 0.716311647334706 7.91971392289058e-05
flu-Xue-chronic H3N2 X07A-NW-2 4-HA S 0.0158445632342115 0.01 4-HA 1701 0.249883744282616 3.72767424959317e-05
flu-Xue-chronic H3N2 X07A-NW-2 4-HA Stop 0 0.01 4-HA 1701 0.0338046083826779 0
flu-Xue-chronic H3N2 X07A-NW-2 5-NP NS 0.164015182231513 0.01 5-NP 1497 0.716311647334706 0.000152953788185125
flu-Xue-chronic H3N2 X07A-NW-2 5-NP S 0.0492141546916512 0.01 5-NP 1497 0.249883744282616 0.000131561926643731
flu-Xue-chronic H3N2 X07A-NW-2 5-NP Stop 0.0128952679973088 0.01 5-NP 1497 0.0338046083826779 0.000254819502151375
flu-Xue-chronic H3N2 X07A-NW-2 6-NA NS 0.0311379701591124 0.01 6-NA 1410 0.716311647334706 3.08296910453467e-05
flu-Xue-chronic H3N2 X07A-NW-2 6-NA S 0.0121527777777778 0.01 6-NA 1410 0.249883744282616 3.4492004898123e-05
flu-Xue-chronic H3N2 X07A-NW-2 6-NA Stop 0 0.01 6-NA 1410 0.0338046083826779 0
flu-Xue-chronic H3N2 X07A-NW-2 7-M1 NS 0.0624160321590683 0.01 7-M 759 0.716311647334706 0.000114802770247254
flu-Xue-chronic H3N2 X07A-NW-2 7-M1 S 0.0346256931106698 0.01 7-M 759 0.249883744282616 0.000182565493233203
flu-Xue-chronic H3N2 X07A-NW-2 7-M1 Stop 0 0.01 7-M 759 0.0338046083826779 0
flu-Xue-chronic H3N2 X07A-NW-2 7-M2 NS 0.0150870566750368 0.01 7-M 294 0.716311647334706 7.16399342294485e-05
flu-Xue-chronic H3N2 X07A-NW-2 7-M2 S 0 0.01 7-M 294 0.249883744282616 0
flu-Xue-chronic H3N2 X07A-NW-2 7-M2 Stop 0 0.01 7-M 294 0.0338046083826779 0
flu-Xue-chronic H3N2 X07A-NW-2 8-NEP NS 0.0245588526865376 0.01 8-NS 426 0.716311647334706 8.04815741165753e-05
flu-Xue-chronic H3N2 X07A-NW-2 8-NEP S 0 0.01 8-NS 426 0.249883744282616 0
flu-Xue-chronic H3N2 X07A-NW-2 8-NEP Stop 0 0.01 8-NS 426 0.0338046083826779 0
flu-Xue-chronic H3N2 X07A-NW-2 8-NS1 NS 0.0400072677589164 0.01 8-NS 693 0.716311647334706 8.05941733901279e-05
flu-Xue-chronic H3N2 X07A-NW-2 8-NS1 S 0.049072800536636 0.01 8-NS 693 0.249883744282616 0.000283380266250533
flu-Xue-chronic H3N2 X07A-NW-2 8-NS1 Stop 0 0.01 8-NS 693 0.0338046083826779 0
flu-Xue-chronic H3N2 X14A-NW-1 1-PB2 NS 0.0941991277924461 0.01 1-PB2 2280 0.716311647334706 5.7677977288573e-05
flu-Xue-chronic H3N2 X14A-NW-1 1-PB2 S 0.119469585932884 0.01 1-PB2 2280 0.249883744282616 0.000209693276963909
flu-Xue-chronic H3N2 X14A-NW-1 1-PB2 Stop 0 0.01 1-PB2 2280 0.0338046083826779 0
flu-Xue-chronic H3N2 X14A-NW-1 2-PB1 NS 0.237196494900895 0.01 2-PB1 2274 0.716311647334706 0.000145618245409199
flu-Xue-chronic H3N2 X14A-NW-1 2-PB1 S 0.133401023933951 0.01 2-PB1 2274 0.249883744282616 0.000234763566089349
flu-Xue-chronic H3N2 X14A-NW-1 2-PB1 Stop 0 0.01 2-PB1 2274 0.0338046083826779 0
flu-Xue-chronic H3N2 X14A-NW-1 3-PA NS 0.111742887442378 0.01 3-PA 2151 0.716311647334706 7.25232847464995e-05
flu-Xue-chronic H3N2 X14A-NW-1 3-PA S 0.241521918941274 0.01 3-PA 2151 0.249883744282616 0.000449343160222387
flu-Xue-chronic H3N2 X14A-NW-1 3-PA Stop 0 0.01 3-PA 2151 0.0338046083826779 0
flu-Xue-chronic H3N2 X14A-NW-1 4-HA NS 1.29757292163707 0.01 4-HA 1701 0.716311647334706 0.00106494075423927
flu-Xue-chronic H3N2 X14A-NW-1 4-HA S 0.0208402715467002 0.01 4-HA 1701 0.249883744282616 4.90299053693225e-05
flu-Xue-chronic H3N2 X14A-NW-1 4-HA Stop 0 0.01 4-HA 1701 0.0338046083826779 0
flu-Xue-chronic H3N2 X14A-NW-1 5-NP NS 0.115122011484155 0.01 5-NP 1497 0.716311647334706 0.000107358035520994
flu-Xue-chronic H3N2 X14A-NW-1 5-NP S 0.023406506215287 0.01 5-NP 1497 0.249883744282616 6.25715319703341e-05
flu-Xue-chronic H3N2 X14A-NW-1 5-NP Stop 0 0.01 5-NP 1497 0.0338046083826779 0
flu-Xue-chronic H3N2 X14A-NW-1 6-NA NS 0.561897879991424 0.01 6-NA 1410 0.716311647334706 0.000556334852614063
flu-Xue-chronic H3N2 X14A-NW-1 6-NA S 0.708153273621854 0.01 6-NA 1410 0.249883744282616 0.00200988009729354
flu-Xue-chronic H3N2 X14A-NW-1 6-NA Stop 0 0.01 6-NA 1410 0.0338046083826779 0
flu-Xue-chronic H3N2 X14A-NW-1 7-M1 NS 0.0518786738149283 0.01 7-M 759 0.716311647334706 9.54212445855089e-05
flu-Xue-chronic H3N2 X14A-NW-1 7-M1 S 0.247192448707768 0.01 7-M 759 0.249883744282616 0.00130333308210228
flu-Xue-chronic H3N2 X14A-NW-1 7-M1 Stop 0 0.01 7-M 759 0.0338046083826779 0
flu-Xue-chronic H3N2 X14A-NW-1 7-M2 NS 0 0.01 7-M 294 0.716311647334706 0
flu-Xue-chronic H3N2 X14A-NW-1 7-M2 S 0.0247970643834093 0.01 7-M 294 0.249883744282616 0.000337531985717175
flu-Xue-chronic H3N2 X14A-NW-1 7-M2 Stop 0 0.01 7-M 294 0.0338046083826779 0
flu-Xue-chronic H3N2 X14A-NW-1 8-NEP NS 0.267489473499084 0.01 8-NS 426 0.716311647334706 0.000876587117549723
flu-Xue-chronic H3N2 X14A-NW-1 8-NEP S 0 0.01 8-NS 426 0.249883744282616 0
flu-Xue-chronic H3N2 X14A-NW-1 8-NEP Stop 0 0.01 8-NS 426 0.0338046083826779 0
flu-Xue-chronic H3N2 X14A-NW-1 8-NS1 NS 0.361596793481482 0.01 8-NS 693 0.716311647334706 0.000728432514981378
flu-Xue-chronic H3N2 X14A-NW-1 8-NS1 S 0.0617123718482972 0.01 8-NS 693 0.249883744282616 0.000356369886659849
flu-Xue-chronic H3N2 X14A-NW-1 8-NS1 Stop 0 0.01 8-NS 693 0.0338046083826779 0
flu-Xue-chronic H3N2 X14A-NW-2 1-PB2 NS 0.253799174403044 0.01 1-PB2 2280 0.716311647334706 0.000155400833958159
flu-Xue-chronic H3N2 X14A-NW-2 1-PB2 S 0.111294111753355 0.01 1-PB2 2280 0.249883744282616 0.000195343666909997
flu-Xue-chronic H3N2 X14A-NW-2 1-PB2 Stop 0 0.01 1-PB2 2280 0.0338046083826779 0
flu-Xue-chronic H3N2 X14A-NW-2 2-PB1 NS 0.497524384453829 0.01 2-PB1 2274 0.716311647334706 0.000305437177487504
flu-Xue-chronic H3N2 X14A-NW-2 2-PB1 S 0.122289262954142 0.01 2-PB1 2274 0.249883744282616 0.000215208718935821
flu-Xue-chronic H3N2 X14A-NW-2 2-PB1 Stop 0 0.01 2-PB1 2274 0.0338046083826779 0
flu-Xue-chronic H3N2 X14A-NW-2 3-PA NS 0.171032927907738 0.01 3-PA 2151 0.716311647334706 0.000111003662206927
flu-Xue-chronic H3N2 X14A-NW-2 3-PA S 0.234747892415927 0.01 3-PA 2151 0.249883744282616 0.000436740318626591
flu-Xue-chronic H3N2 X14A-NW-2 3-PA Stop 0.0107108081791626 0.01 3-PA 2151 0.0338046083826779 0.000147301076943988
flu-Xue-chronic H3N2 X14A-NW-2 4-HA NS 1.2372567771213 0.01 4-HA 1701 0.716311647334706 0.0010154382412303
flu-Xue-chronic H3N2 X14A-NW-2 4-HA S 0.011088501957552 0.01 4-HA 1701 0.249883744282616 2.60873856872755e-05
flu-Xue-chronic H3N2 X14A-NW-2 4-HA Stop 0 0.01 4-HA 1701 0.0338046083826779 0
flu-Xue-chronic H3N2 X14A-NW-2 5-NP NS 0.135499620468263 0.01 5-NP 1497 0.716311647334706 0.00012636135244488
flu-Xue-chronic H3N2 X14A-NW-2 5-NP S 0.0397538547256816 0.01 5-NP 1497 0.249883744282616 0.000106272143695133
flu-Xue-chronic H3N2 X14A-NW-2 5-NP Stop 0 0.01 5-NP 1497 0.0338046083826779 0
flu-Xue-chronic H3N2 X14A-NW-2 6-NA NS 0.318682449282372 0.01 6-NA 1410 0.716311647334706 0.000315527357844638
flu-Xue-chronic H3N2 X14A-NW-2 6-NA S 0.442227938940654 0.01 6-NA 1410 0.249883744282616 0.00125513100913601
flu-Xue-chronic H3N2 X14A-NW-2 6-NA Stop 0 0.01 6-NA 1410 0.0338046083826779 0
flu-Xue-chronic H3N2 X14A-NW-2 7-M1 NS 0.053127495748126 0.01 7-M 759 0.716311647334706 9.77182220209096e-05
flu-Xue-chronic H3N2 X14A-NW-2 7-M1 S 0.281891889531061 0.01 7-M 759 0.249883744282616 0.0014862874134011
flu-Xue-chronic H3N2 X14A-NW-2 7-M1 Stop 0 0.01 7-M 759 0.0338046083826779 0
flu-Xue-chronic H3N2 X14A-NW-2 7-M2 NS 0.0285127543536846 0.01 7-M 294 0.716311647334706 0.000135391010360436
flu-Xue-chronic H3N2 X14A-NW-2 7-M2 S 0.0212315509315267 0.01 7-M 294 0.249883744282616 0.000288999029682249
flu-Xue-chronic H3N2 X14A-NW-2 7-M2 Stop 0 0.01 7-M 294 0.0338046083826779 0
flu-Xue-chronic H3N2 X14A-NW-2 8-NEP NS 0.292997284313076 0.01 8-NS 426 0.716311647334706 0.00096017851299399
flu-Xue-chronic H3N2 X14A-NW-2 8-NEP S 0 0.01 8-NS 426 0.249883744282616 0
flu-Xue-chronic H3N2 X14A-NW-2 8-NEP Stop 0 0.01 8-NS 426 0.0338046083826779 0
flu-Xue-chronic H3N2 X14A-NW-2 8-NS1 NS 0.365744623547832 0.01 8-NS 693 0.716311647334706 0.000736788270180024
flu-Xue-chronic H3N2 X14A-NW-2 8-NS1 S 0.0610694013119548 0.01 8-NS 693 0.249883744282616 0.000352656930403278
flu-Xue-chronic H3N2 X14A-NW-2 8-NS1 Stop 0 0.01 8-NS 693 0.0338046083826779 0
flu-Xue-chronic H3N2 X21A-NW-1 1-PB2 NS 0.0588915196509879 0.01 1-PB2 2280 0.716311647334706 3.60591845436558e-05
flu-Xue-chronic H3N2 X21A-NW-1 1-PB2 S 0 0.01 1-PB2 2280 0.249883744282616 0
flu-Xue-chronic H3N2 X21A-NW-1 1-PB2 Stop 0 0.01 1-PB2 2280 0.0338046083826779 0
flu-Xue-chronic H3N2 X21A-NW-1 2-PB1 NS 0.0936033153750402 0.01 2-PB1 2274 0.716311647334706 5.74643843497448e-05
flu-Xue-chronic H3N2 X21A-NW-1 2-PB1 S 0.371226236347546 0.01 2-PB1 2274 0.249883744282616 0.000653296297890688
flu-Xue-chronic H3N2 X21A-NW-1 2-PB1 Stop 0.0146392471244336 0.01 2-PB1 2274 0.0338046083826779 0.000190437456640066
flu-Xue-chronic H3N2 X21A-NW-1 3-PA NS 0.198850458001376 0.01 3-PA 2151 0.716311647334706 0.000129057774661874
flu-Xue-chronic H3N2 X21A-NW-1 3-PA S 0.0263395506023786 0.01 3-PA 2151 0.249883744282616 4.90038210957908e-05
flu-Xue-chronic H3N2 X21A-NW-1 3-PA Stop 0.0103694102397926 0.01 3-PA 2151 0.0338046083826779 0.000142605979870595
flu-Xue-chronic H3N2 X21A-NW-1 4-HA NS 1.08679775347665 0.01 4-HA 1701 0.716311647334706 0.000891953893298551
flu-Xue-chronic H3N2 X21A-NW-1 4-HA S 0 0.01 4-HA 1701 0.249883744282616 0
flu-Xue-chronic H3N2 X21A-NW-1 4-HA Stop 0 0.01 4-HA 1701 0.0338046083826779 0
flu-Xue-chronic H3N2 X21A-NW-1 5-NP NS 0.0554557725508262 0.01 5-NP 1497 0.716311647334706 5.17157641931505e-05
flu-Xue-chronic H3N2 X21A-NW-1 5-NP S 0.0308079746467031 0.01 5-NP 1497 0.249883744282616 8.23575356705062e-05
flu-Xue-chronic H3N2 X21A-NW-1 5-NP Stop 0 0.01 5-NP 1497 0.0338046083826779 0
flu-Xue-chronic H3N2 X21A-NW-1 6-NA NS 0.158740254905357 0.01 6-NA 1410 0.716311647334706 0.000157168659041814
flu-Xue-chronic H3N2 X21A-NW-1 6-NA S 0.10671669600241 0.01 6-NA 1410 0.249883744282616 0.000302883247643791
flu-Xue-chronic H3N2 X21A-NW-1 6-NA Stop 0 0.01 6-NA 1410 0.0338046083826779 0
flu-Xue-chronic H3N2 X21A-NW-1 7-M1 NS 0.0485019988589447 0.01 7-M 759 0.716311647334706 8.92104742791955e-05
flu-Xue-chronic H3N2 X21A-NW-1 7-M1 S 0.293211114187258 0.01 7-M 759 0.249883744282616 0.0015459685243545
flu-Xue-chronic H3N2 X21A-NW-1 7-M1 Stop 0 0.01 7-M 759 0.0338046083826779 0
flu-Xue-chronic H3N2 X21A-NW-1 7-M2 NS 0 0.01 7-M 294 0.716311647334706 0
flu-Xue-chronic H3N2 X21A-NW-1 7-M2 S 0 0.01 7-M 294 0.249883744282616 0
flu-Xue-chronic H3N2 X21A-NW-1 7-M2 Stop 0 0.01 7-M 294 0.0338046083826779 0
flu-Xue-chronic H3N2 X21A-NW-1 8-NEP NS 0.353027914389788 0.01 8-NS 426 0.716311647334706 0.00115690429922878
flu-Xue-chronic H3N2 X21A-NW-1 8-NEP S 0 0.01 8-NS 426 0.249883744282616 0
flu-Xue-chronic H3N2 X21A-NW-1 8-NEP Stop 0 0.01 8-NS 426 0.0338046083826779 0
flu-Xue-chronic H3N2 X21A-NW-1 8-NS1 NS 0.593649402761446 0.01 8-NS 693 0.716311647334706 0.00119589978469446
flu-Xue-chronic H3N2 X21A-NW-1 8-NS1 S 0.0235131115140895 0.01 8-NS 693 0.249883744282616 0.000135780956627219
flu-Xue-chronic H3N2 X21A-NW-1 8-NS1 Stop 0 0.01 8-NS 693 0.0338046083826779 0
flu-Xue-chronic H3N2 X21A-NW-2 1-PB2 NS 0.0900885788972822 0.01 1-PB2 2280 0.716311647334706 5.51610946870565e-05
flu-Xue-chronic H3N2 X21A-NW-2 1-PB2 S 0.0143182318819297 0.01 1-PB2 2280 0.249883744282616 2.51313917279138e-05
flu-Xue-chronic H3N2 X21A-NW-2 1-PB2 Stop 0 0.01 1-PB2 2280 0.0338046083826779 0
flu-Xue-chronic H3N2 X21A-NW-2 2-PB1 NS 0.109604508724649 0.01 2-PB1 2274 0.716311647334706 6.72877407235265e-05
flu-Xue-chronic H3N2 X21A-NW-2 2-PB1 S 0.290592983545483 0.01 2-PB1 2274 0.249883744282616 0.000511395213364015
flu-Xue-chronic H3N2 X21A-NW-2 2-PB1 Stop 0.0109157570202483 0.01 2-PB1 2274 0.0338046083826779 0.00014199972078943
flu-Xue-chronic H3N2 X21A-NW-2 3-PA NS 0.0945688665434616 0.01 3-PA 2151 0.716311647334706 6.13770146222669e-05
flu-Xue-chronic H3N2 X21A-NW-2 3-PA S 0 0.01 3-PA 2151 0.249883744282616 0
flu-Xue-chronic H3N2 X21A-NW-2 3-PA Stop 0 0.01 3-PA 2151 0.0338046083826779 0
flu-Xue-chronic H3N2 X21A-NW-2 4-HA NS 1.09097543350615 0.01 4-HA 1701 0.716311647334706 0.000895382588246944
flu-Xue-chronic H3N2 X21A-NW-2 4-HA S 0 0.01 4-HA 1701 0.249883744282616 0
flu-Xue-chronic H3N2 X21A-NW-2 4-HA Stop 0 0.01 4-HA 1701 0.0338046083826779 0
flu-Xue-chronic H3N2 X21A-NW-2 5-NP NS 0.0417372939510857 0.01 5-NP 1497 0.716311647334706 3.89224773680012e-05
flu-Xue-chronic H3N2 X21A-NW-2 5-NP S 0.0219870374928214 0.01 5-NP 1497 0.249883744282616 5.87769317967021e-05
flu-Xue-chronic H3N2 X21A-NW-2 5-NP Stop 0 0.01 5-NP 1497 0.0338046083826779 0
flu-Xue-chronic H3N2 X21A-NW-2 6-NA NS 0.223201826167737 0.01 6-NA 1410 0.716311647334706 0.000220992033403139
flu-Xue-chronic H3N2 X21A-NW-2 6-NA S 0.133623486452146 0.01 6-NA 1410 0.249883744282616 0.000379250080392277
flu-Xue-chronic H3N2 X21A-NW-2 6-NA Stop 0.0197770586120101 0.01 6-NA 1410 0.0338046083826779 0.000414922206604842
flu-Xue-chronic H3N2 X21A-NW-2 7-M1 NS 0.0684977409915492 0.01 7-M 759 0.716311647334706 0.000125988951067378
flu-Xue-chronic H3N2 X21A-NW-2 7-M1 S 0.300533022443076 0.01 7-M 759 0.249883744282616 0.00158457360838442
flu-Xue-chronic H3N2 X21A-NW-2 7-M1 Stop 0 0.01 7-M 759 0.0338046083826779 0
flu-Xue-chronic H3N2 X21A-NW-2 7-M2 NS 0 0.01 7-M 294 0.716311647334706 0
flu-Xue-chronic H3N2 X21A-NW-2 7-M2 S 0 0.01 7-M 294 0.249883744282616 0
flu-Xue-chronic H3N2 X21A-NW-2 7-M2 Stop 0 0.01 7-M 294 0.0338046083826779 0
flu-Xue-chronic H3N2 X21A-NW-2 8-NEP NS 0.376766871509228 0.01 8-NS 426 0.716311647334706 0.00123469900166233
flu-Xue-chronic H3N2 X21A-NW-2 8-NEP S 0 0.01 8-NS 426 0.249883744282616 0
flu-Xue-chronic H3N2 X21A-NW-2 8-NEP Stop 0 0.01 8-NS 426 0.0338046083826779 0
flu-Xue-chronic H3N2 X21A-NW-2 8-NS1 NS 0.629492328330186 0.01 8-NS 693 0.716311647334706 0.00126810493940545
flu-Xue-chronic H3N2 X21A-NW-2 8-NS1 S 0.06285297327472 0.01 8-NS 693 0.249883744282616 0.000362956507606092
flu-Xue-chronic H3N2 X21A-NW-2 8-NS1 Stop 0 0.01 8-NS 693 0.0338046083826779 0
flu-Xue-chronic H3N2 X28A-NW-1 1-PB2 NS 0.0640065165668018 0.01 1-PB2 2280 0.716311647334706 3.91910890830638e-05
flu-Xue-chronic H3N2 X28A-NW-1 1-PB2 S 0.0212012329070381 0.01 1-PB2 2280 0.249883744282616 3.72124500912679e-05
flu-Xue-chronic H3N2 X28A-NW-1 1-PB2 Stop 0 0.01 1-PB2 2280 0.0338046083826779 0
flu-Xue-chronic H3N2 X28A-NW-1 2-PB1 NS 0.0393351591413274 0.01 2-PB1 2274 0.716311647334706 2.41484042984908e-05
flu-Xue-chronic H3N2 X28A-NW-1 2-PB1 S 0.29891550924232 0.01 2-PB1 2274 0.249883744282616 0.000526041471344966
flu-Xue-chronic H3N2 X28A-NW-1 2-PB1 Stop 0 0.01 2-PB1 2274 0.0338046083826779 0
flu-Xue-chronic H3N2 X28A-NW-1 3-PA NS 0.162713962414693 0.01 3-PA 2151 0.716311647334706 0.000105604493480779
flu-Xue-chronic H3N2 X28A-NW-1 3-PA S 0.0505804320477136 0.01 3-PA 2151 0.249883744282616 9.41031409545053e-05
flu-Xue-chronic H3N2 X28A-NW-1 3-PA Stop 0 0.01 3-PA 2151 0.0338046083826779 0
flu-Xue-chronic H3N2 X28A-NW-1 4-HA NS 1.33874905941901 0.01 4-HA 1701 0.716311647334706 0.00109873472951029
flu-Xue-chronic H3N2 X28A-NW-1 4-HA S 0.0440079154867658 0.01 4-HA 1701 0.249883744282616 0.000103535307924474
flu-Xue-chronic H3N2 X28A-NW-1 4-HA Stop 0 0.01 4-HA 1701 0.0338046083826779 0
flu-Xue-chronic H3N2 X28A-NW-1 5-NP NS 0.0459572553531579 0.01 5-NP 1497 0.716311647334706 4.28578391659772e-05
flu-Xue-chronic H3N2 X28A-NW-1 5-NP S 0.0221228458650236 0.01 5-NP 1497 0.249883744282616 5.91399820454205e-05
flu-Xue-chronic H3N2 X28A-NW-1 5-NP Stop 0 0.01 5-NP 1497 0.0338046083826779 0
flu-Xue-chronic H3N2 X28A-NW-1 6-NA NS 0.0370622795456155 0.01 6-NA 1410 0.716311647334706 3.66953472557432e-05
flu-Xue-chronic H3N2 X28A-NW-1 6-NA S 0.0553191489361702 0.01 6-NA 1410 0.249883744282616 0.00015700676758489
flu-Xue-chronic H3N2 X28A-NW-1 6-NA Stop 0 0.01 6-NA 1410 0.0338046083826779 0
flu-Xue-chronic H3N2 X28A-NW-1 7-M1 NS 0.0472303452712817 0.01 7-M 759 0.716311647334706 8.68715022297305e-05
flu-Xue-chronic H3N2 X28A-NW-1 7-M1 S 0.227179099687246 0.01 7-M 759 0.249883744282616 0.00119781181719931
flu-Xue-chronic H3N2 X28A-NW-1 7-M1 Stop 0 0.01 7-M 759 0.0338046083826779 0
flu-Xue-chronic H3N2 X28A-NW-1 7-M2 NS 0 0.01 7-M 294 0.716311647334706 0
flu-Xue-chronic H3N2 X28A-NW-1 7-M2 S 0.0154913294797688 0.01 7-M 294 0.249883744282616 0.000210864444268805
flu-Xue-chronic H3N2 X28A-NW-1 7-M2 Stop 0 0.01 7-M 294 0.0338046083826779 0
flu-Xue-chronic H3N2 X28A-NW-1 8-NEP NS 0.303629137908279 0.01 8-NS 426 0.716311647334706 0.000995020055636085
flu-Xue-chronic H3N2 X28A-NW-1 8-NEP S 0 0.01 8-NS 426 0.249883744282616 0
flu-Xue-chronic H3N2 X28A-NW-1 8-NEP Stop 0 0.01 8-NS 426 0.0338046083826779 0
flu-Xue-chronic H3N2 X28A-NW-1 8-NS1 NS 0.617535009073428 0.01 8-NS 693 0.716311647334706 0.00124401705949154
flu-Xue-chronic H3N2 X28A-NW-1 8-NS1 S 0.11085310582213 0.01 8-NS 693 0.249883744282616 0.000640142447527965
flu-Xue-chronic H3N2 X28A-NW-1 8-NS1 Stop 0 0.01 8-NS 693 0.0338046083826779 0
flu-Xue-chronic H3N2 X28A-NW-2 1-PB2 NS 0.102940806766222 0.01 1-PB2 2280 0.716311647334706 6.30304935286851e-05
flu-Xue-chronic H3N2 X28A-NW-2 1-PB2 S 0.0328148969762625 0.01 1-PB2 2280 0.249883744282616 5.75967785144182e-05
flu-Xue-chronic H3N2 X28A-NW-2 1-PB2 Stop 0 0.01 1-PB2 2280 0.0338046083826779 0
flu-Xue-chronic H3N2 X28A-NW-2 2-PB1 NS 0.0412800860562055 0.01 2-PB1 2274 0.716311647334706 2.53424221313092e-05
flu-Xue-chronic H3N2 X28A-NW-2 2-PB1 S 0.208560637851448 0.01 2-PB1 2274 0.249883744282616 0.000367031958556159
flu-Xue-chronic H3N2 X28A-NW-2 2-PB1 Stop 0 0.01 2-PB1 2274 0.0338046083826779 0
flu-Xue-chronic H3N2 X28A-NW-2 3-PA NS 0.185957888659784 0.01 3-PA 2151 0.716311647334706 0.000120690249006548
flu-Xue-chronic H3N2 X28A-NW-2 3-PA S 0.0451700809989477 0.01 3-PA 2151 0.249883744282616 8.40373703245688e-05
